20150309194436,redirect,http://web.archive.org/web/20150309194436/http://twitter.com:80/USAGym
20150428161617,redirect,http://web.archive.org/web/20150428161617/http://twitter.com/USAGym
20150522192734,duplicate month,http://web.archive.org/web/20150522192734/http://twitter.com/USAGym
20150522192739,duplicate month,http://web.archive.org/web/20150522192739/https://twitter.com/USAGym
20150719200940,redirect,http://web.archive.org/web/20150719200940/http://twitter.com:80/USAGym
20150813195026,duplicate month,http://web.archive.org/web/20150813195026/http://twitter.com/usagym
20150813195027,duplicate month,http://web.archive.org/web/20150813195027/https://twitter.com/usagym
20150906152652,duplicate month,http://web.archive.org/web/20150906152652/https://twitter.com/usagym
20151023012036,duplicate month,http://web.archive.org/web/20151023012036/https://twitter.com/usagym
20151024222958,duplicate month,http://web.archive.org/web/20151024222958/http://twitter.com/USAGym
20151024223001,duplicate month,http://web.archive.org/web/20151024223001/https://twitter.com/USAGym
20151029100855,duplicate month,http://web.archive.org/web/20151029100855/https://twitter.com/USAGym
20151030120407,duplicate month,http://web.archive.org/web/20151030120407/http://twitter.com/USAGym
20151030120408,duplicate month,http://web.archive.org/web/20151030120408/https://twitter.com/USAGym
20160121172524,duplicate month,http://web.archive.org/web/20160121172524/http://twitter.com/USAGym
20160207213609,redirect,http://web.archive.org/web/20160207213609/http://twitter.com/USAGym
20160305102841,redirect,http://web.archive.org/web/20160305102841/http://twitter.com:80/USAGym
20160312172801,redirect,http://web.archive.org/web/20160312172801/http://twitter.com/USAGym
20160403085636,duplicate month,http://web.archive.org/web/20160403085636/https://twitter.com/usagym
20160608235413,duplicate month,http://web.archive.org/web/20160608235413/https://twitter.com/USAGym
20160609053135,duplicate month,http://web.archive.org/web/20160609053135/https://twitter.com/USAGym
20160609081625,duplicate month,http://web.archive.org/web/20160609081625/https://twitter.com/USAGym
20160610103511,duplicate month,http://web.archive.org/web/20160610103511/https://twitter.com/USAGym
20160618163139,duplicate month,http://web.archive.org/web/20160618163139/https://twitter.com/USAGym
20160620004957,duplicate month,http://web.archive.org/web/20160620004957/https://twitter.com/USAGym
20160627000516,duplicate month,http://web.archive.org/web/20160627000516/http://twitter.com:80/USAGym
20160628115318,duplicate month,http://web.archive.org/web/20160628115318/https://twitter.com/usagym
20160728152527,duplicate month,http://web.archive.org/web/20160728152527/http://www.twitter.com/usagym
20160728152531,duplicate month,http://web.archive.org/web/20160728152531/https://www.twitter.com/usagym
20160728152538,duplicate month,http://web.archive.org/web/20160728152538/https://twitter.com/usagym
20160806155551,duplicate month,http://web.archive.org/web/20160806155551/https://twitter.com/USAGym
20160811223509,duplicate month,http://web.archive.org/web/20160811223509/https://twitter.com/USAGym
20160812001429,duplicate month,http://web.archive.org/web/20160812001429/https://twitter.com/USAGym
20160812012352,duplicate month,http://web.archive.org/web/20160812012352/https://twitter.com/USAGym
20160812022112,duplicate month,http://web.archive.org/web/20160812022112/https://twitter.com/USAGym
20160812045159,duplicate month,http://web.archive.org/web/20160812045159/http://twitter.com/USAGYM
20160812045204,duplicate month,http://web.archive.org/web/20160812045204/https://twitter.com/USAGYM
20160812075907,duplicate month,http://web.archive.org/web/20160812075907/https://twitter.com/USAGym
20160812141115,duplicate month,http://web.archive.org/web/20160812141115/http://twitter.com:80/USAgym
20160813084512,duplicate month,http://web.archive.org/web/20160813084512/https://twitter.com/USAGym
20160813105627,duplicate month,http://web.archive.org/web/20160813105627/https://twitter.com/USAGym
20160813144406,duplicate month,http://web.archive.org/web/20160813144406/http://twitter.com/USAGym
20160813144407,duplicate month,http://web.archive.org/web/20160813144407/https://twitter.com/USAGym
20160813160431,duplicate month,http://web.archive.org/web/20160813160431/http://twitter.com/USAGym
20160813160433,duplicate month,http://web.archive.org/web/20160813160433/https://twitter.com/USAGym
20160813160436,duplicate month,http://web.archive.org/web/20160813160436/http://twitter.com/USAGym
20160813160437,duplicate month,http://web.archive.org/web/20160813160437/https://twitter.com/USAGym
20160814095603,duplicate month,http://web.archive.org/web/20160814095603/http://twitter.com/USAGym
20160814095611,duplicate month,http://web.archive.org/web/20160814095611/https://twitter.com/USAGym
20160814150932,duplicate month,http://web.archive.org/web/20160814150932/https://twitter.com/USAGym
20160814181635,duplicate month,http://web.archive.org/web/20160814181635/http://twitter.com/USAGym
20160814181637,duplicate month,http://web.archive.org/web/20160814181637/https://twitter.com/USAGym
20160815124415,duplicate month,http://web.archive.org/web/20160815124415/http://twitter.com/USAGym
20160815124416,duplicate month,http://web.archive.org/web/20160815124416/https://twitter.com/USAGym
20160815212724,duplicate month,http://web.archive.org/web/20160815212724/https://twitter.com/USAGym
20160817035651,duplicate month,http://web.archive.org/web/20160817035651/http://twitter.com/USAGym
20160817035652,duplicate month,http://web.archive.org/web/20160817035652/https://twitter.com/USAGym
20160817040308,duplicate month,http://web.archive.org/web/20160817040308/https://twitter.com/USAGym
20160817044856,duplicate month,http://web.archive.org/web/20160817044856/https://twitter.com/usagym/
20160817114520,duplicate month,http://web.archive.org/web/20160817114520/https://twitter.com/USAGym
20160817184302,duplicate month,http://web.archive.org/web/20160817184302/http://twitter.com/USAGym
20160817194649,duplicate month,http://web.archive.org/web/20160817194649/https://twitter.com/USAGym
20160818105411,duplicate month,http://web.archive.org/web/20160818105411/https://twitter.com/USAGym
20160818171431,duplicate month,http://web.archive.org/web/20160818171431/http://twitter.com:80/USAGYM
20160819044708,duplicate month,http://web.archive.org/web/20160819044708/https://twitter.com/USAGym
20160819133921,duplicate month,http://web.archive.org/web/20160819133921/https://twitter.com/USAGym
20160820084605,duplicate month,http://web.archive.org/web/20160820084605/https://twitter.com/USAGym
20160820174359,duplicate month,http://web.archive.org/web/20160820174359/https://twitter.com/USAGym
20160820192512,duplicate month,http://web.archive.org/web/20160820192512/https://twitter.com/USAGym
20160821105556,duplicate month,http://web.archive.org/web/20160821105556/https://twitter.com/USAGym
20160821142446,duplicate month,http://web.archive.org/web/20160821142446/https://twitter.com/USAGym
20160822092915,duplicate month,http://web.archive.org/web/20160822092915/https://twitter.com/USAGym
20160822152305,duplicate month,http://web.archive.org/web/20160822152305/https://twitter.com/USAGym
20160823153109,duplicate month,http://web.archive.org/web/20160823153109/https://twitter.com/USAGym
20160824032605,duplicate month,http://web.archive.org/web/20160824032605/https://twitter.com/USAGym
20160824133827,duplicate month,http://web.archive.org/web/20160824133827/https://twitter.com/USAGym
20160824192421,duplicate month,http://web.archive.org/web/20160824192421/https://twitter.com/USAGym
20160825214700,duplicate month,http://web.archive.org/web/20160825214700/https://twitter.com/usagym/
20160825224319,duplicate month,http://web.archive.org/web/20160825224319/https://twitter.com/USAGym
20160826142816,duplicate month,http://web.archive.org/web/20160826142816/https://twitter.com/USAGym
20160827120914,duplicate month,http://web.archive.org/web/20160827120914/https://twitter.com/USAGym
20160828133327,duplicate month,http://web.archive.org/web/20160828133327/https://twitter.com/USAGym
20160829092607,duplicate month,http://web.archive.org/web/20160829092607/http://twitter.com:80/USAGym
20160829124308,duplicate month,http://web.archive.org/web/20160829124308/https://twitter.com/USAGym
20160830131811,duplicate month,http://web.archive.org/web/20160830131811/https://twitter.com/USAGym
20160831113026,duplicate month,http://web.archive.org/web/20160831113026/https://twitter.com/USAGym
20160831233006,duplicate month,http://web.archive.org/web/20160831233006/https://twitter.com/USAGym
20160902114425,duplicate month,http://web.archive.org/web/20160902114425/https://twitter.com/USAGym
20160903082155,duplicate month,http://web.archive.org/web/20160903082155/https://twitter.com/USAGym
20160903134258,duplicate month,http://web.archive.org/web/20160903134258/https://twitter.com/USAGym
20160904105641,duplicate month,http://web.archive.org/web/20160904105641/https://twitter.com/USAGym
20160904130602,duplicate month,http://web.archive.org/web/20160904130602/https://twitter.com/USAGym
20160905224149,duplicate month,http://web.archive.org/web/20160905224149/https://twitter.com/USAGym
20160906020701,duplicate month,http://web.archive.org/web/20160906020701/https://twitter.com/USAGym
20160906135815,duplicate month,http://web.archive.org/web/20160906135815/https://twitter.com/USAGym
20160907014322,duplicate month,http://web.archive.org/web/20160907014322/https://twitter.com/USAGym
20160907135552,duplicate month,http://web.archive.org/web/20160907135552/https://twitter.com/USAGym
20160907173536,duplicate month,http://web.archive.org/web/20160907173536/https://twitter.com/USAGym
20160908131206,duplicate month,http://web.archive.org/web/20160908131206/https://twitter.com/USAGym
20160908200935,duplicate month,http://web.archive.org/web/20160908200935/https://twitter.com/USAGym
20160909133401,duplicate month,http://web.archive.org/web/20160909133401/https://twitter.com/USAGym
20160910134156,duplicate month,http://web.archive.org/web/20160910134156/https://twitter.com/USAGym
20160911030024,duplicate month,http://web.archive.org/web/20160911030024/https://twitter.com/USAGym
20160911140530,duplicate month,http://web.archive.org/web/20160911140530/https://twitter.com/USAGym
20160912093657,duplicate month,http://web.archive.org/web/20160912093657/https://twitter.com/USAGym
20160912115701,duplicate month,http://web.archive.org/web/20160912115701/https://twitter.com/USAGym
20160913131246,duplicate month,http://web.archive.org/web/20160913131246/https://twitter.com/USAGym
20160914141536,duplicate month,http://web.archive.org/web/20160914141536/https://twitter.com/USAGym
20160915172836,duplicate month,http://web.archive.org/web/20160915172836/https://twitter.com/USAGym
20160916132659,duplicate month,http://web.archive.org/web/20160916132659/https://twitter.com/USAGym
20160917130356,duplicate month,http://web.archive.org/web/20160917130356/https://twitter.com/USAGym
20160918133140,duplicate month,http://web.archive.org/web/20160918133140/https://twitter.com/USAGym
20160919123819,duplicate month,http://web.archive.org/web/20160919123819/https://twitter.com/USAGym
20160920161411,duplicate month,http://web.archive.org/web/20160920161411/https://twitter.com/USAGym
20160921144609,duplicate month,http://web.archive.org/web/20160921144609/https://twitter.com/USAGym
20160922150032,duplicate month,http://web.archive.org/web/20160922150032/https://twitter.com/USAGym
20160923135644,duplicate month,http://web.archive.org/web/20160923135644/https://twitter.com/USAGym
20160924143603,duplicate month,http://web.archive.org/web/20160924143603/https://twitter.com/USAGym
20160925143745,duplicate month,http://web.archive.org/web/20160925143745/https://twitter.com/USAGym
20160926141214,duplicate month,http://web.archive.org/web/20160926141214/https://twitter.com/USAGym
20161123140041,duplicate month,http://web.archive.org/web/20161123140041/https://twitter.com/USAGym
20161125063348,duplicate month,http://web.archive.org/web/20161125063348/https://twitter.com/USAGym
20161217144001,duplicate month,http://web.archive.org/web/20161217144001/https://twitter.com/USAGym
20161221144419,duplicate month,http://web.archive.org/web/20161221144419/http://twitter.com/USAGym/
20170106050421,redirect,http://web.archive.org/web/20170106050421/http://twitter.com/usagym
20170125040439,duplicate month,http://web.archive.org/web/20170125040439/https://twitter.com/USAGym
20170130150419,duplicate month,http://web.archive.org/web/20170130150419/https://twitter.com/USAGym
20170213192447,duplicate month,http://web.archive.org/web/20170213192447/https://twitter.com/usagym
20170303043150,duplicate month,http://web.archive.org/web/20170303043150/https://twitter.com/USAGym
20170304052928,duplicate month,http://web.archive.org/web/20170304052928/https://twitter.com/USAGym
20170305072621,duplicate month,http://web.archive.org/web/20170305072621/https://twitter.com/USAGym
20170306162608,duplicate month,http://web.archive.org/web/20170306162608/https://twitter.com/USAGym
20170307072712,duplicate month,http://web.archive.org/web/20170307072712/https://twitter.com/USAGym
20170308074153,duplicate month,http://web.archive.org/web/20170308074153/http://twitter.com:80/USAGym
20170512174632,redirect,http://web.archive.org/web/20170512174632/http://www.twitter.com/usagym
20170909155855,duplicate month,http://web.archive.org/web/20170909155855/https://twitter.com/USAGym
20171221040304,duplicate month,http://web.archive.org/web/20171221040304/https://twitter.com/USAGym
20180111020613,duplicate month,http://web.archive.org/web/20180111020613/https://twitter.com/usagym
20180113171741,duplicate month,http://web.archive.org/web/20180113171741/https://twitter.com/usagym
20180117213204,duplicate month,http://web.archive.org/web/20180117213204/http://twitter.com/usagym
20180117213211,duplicate month,http://web.archive.org/web/20180117213211/https://twitter.com/usagym
20180130022517,duplicate month,http://web.archive.org/web/20180130022517/http://twitter.com/USAGym
20180130022521,duplicate month,http://web.archive.org/web/20180130022521/https://twitter.com/USAGym
20180131123335,duplicate month,http://web.archive.org/web/20180131123335/https://twitter.com/USAGym
20131209213457,redirect,http://web.archive.org/web/20131209213457/http://twitter.com/usagym
20140820020846,redirect,http://web.archive.org/web/20140820020846/http://twitter.com/USAGym
20141114024658,redirect,http://web.archive.org/web/20141114024658/http://www.twitter.com/usagym
20141114024659,redirect,http://web.archive.org/web/20141114024659/https://www.twitter.com/usagym
20150428161617,redirect,http://web.archive.org/web/20150428161617/http://twitter.com/USAGym
20150719200940,redirect,http://web.archive.org/web/20150719200940/http://twitter.com:80/USAGym
20160207213609,redirect,http://web.archive.org/web/20160207213609/http://twitter.com/USAGym
20160305102841,redirect,http://web.archive.org/web/20160305102841/http://twitter.com:80/USAGym
20160312172801,redirect,http://web.archive.org/web/20160312172801/http://twitter.com/USAGym
20170512174632,redirect,http://web.archive.org/web/20170512174632/http://www.twitter.com/usagym
20131209213457,redirect,http://web.archive.org/web/20131209213457/http://twitter.com/usagym
20140820020846,redirect,http://web.archive.org/web/20140820020846/http://twitter.com/USAGym
20141114024658,redirect,http://web.archive.org/web/20141114024658/http://www.twitter.com/usagym
20141114024659,redirect,http://web.archive.org/web/20141114024659/https://www.twitter.com/usagym
20150428161617,redirect,http://web.archive.org/web/20150428161617/http://twitter.com/USAGym
20150719200940,redirect,http://web.archive.org/web/20150719200940/http://twitter.com:80/USAGym
20160207213609,redirect,http://web.archive.org/web/20160207213609/http://twitter.com/USAGym
20160305102841,redirect,http://web.archive.org/web/20160305102841/http://twitter.com:80/USAGym
20160312172801,redirect,http://web.archive.org/web/20160312172801/http://twitter.com/USAGym
20170512174632,redirect,http://web.archive.org/web/20170512174632/http://www.twitter.com/usagym
